AccountId,AccountNumber,AccountType,ProductCode,BranchCode,CIF Number,Balance,AccontOpenDate,Status,ATMCardNumber,ATMPin,NB_UserId,NB_Password
,10012344911141,Fixed Deposit,Fixed Deposit,764,7613902234,1610678,11/12/2019,Open,234743969564962,4852,100121141,Bank*456
,10012344988504,Current,Current,765,7171185286,1018528,9/22/2019,Open,274062413081571,9400,100128504,Bank*456
,10012344820607,Savings,Savings,766,7845291363,130069,2/3/2018,Open,279228487523600,7352,100120607,Bank@3
,10012344852446,Recurring Deposit,Recurring Deposit,767,4288991239,716437,4/29/2018,Open,244730950773103,7717,100122446,Bank^2098
,10012344847882,Savings,Savings,768,1031569518,1340658,9/16/2019,Open,344425718773977,8913,100127882,Bank@3
,10012344775477,DEMAT,DEMAT,769,1331098392,1216657,10/8/2018,Closed,266159934906463,6997,100125477,Bank*456
,10012344844448,DEMAT,DEMAT,770,9481875870,1067969,12/16/2018,Open,217512269786051,9349,100124448,Bank&342
,10012344868883,Savings,Savings,771,5083039792,388119,12/24/2019,Open,273054795377425,4435,100128883,Bank@3
,10012344789250,Savings,Savings,772,4330842025,1000852,12/6/2019,Open,251512274942650,1105,100129250,Bank*456
,10012344727380,DEMAT,DEMAT,773,5542743115,600164,8/28/2019,Open,334587530980730,3964,100127380,Bank*456
,10012344896186,Fixed Deposit,Fixed Deposit,774,4053500369,550355,3/29/2019,Open,213623809395457,1089,100126186,Bank#0985
,10012344987171,DEMAT,DEMAT,775,1673795848,1030271,7/29/2019,Open,275403932600077,6044,100127171,Bank@3
,10012344877586,Current,Current,776,2456906444,1580177,12/9/2019,Open,220909457817179,7603,100127586,Bank#0985
,10012344963193,Recurring Deposit,Recurring Deposit,777,8418813297,1670534,3/9/2019,Open,317300591404590,9985,100123193,Bank*456
,10012344907195,Recurring Deposit,Recurring Deposit,778,9521415366,977232,12/12/2019,Open,322056546599351,2166,100127195,Bank#0985
,10012344813227,Recurring Deposit,Recurring Deposit,779,1884796366,1536643,7/2/2019,Open,352201768980489,1489,100123227,Bank@3
,10012344736822,DEMAT,DEMAT,780,1222624494,1865272,11/16/2018,Open,227191674585497,9424,100126822,Bank&342
,10012344857934,DEMAT,DEMAT,781,4757626294,796345,11/22/2019,Closed,218594197863547,9726,100127934,Bank#0985
,10012344767993,Savings,Savings,782,9540515835,515184,10/13/2018,Open,296929710292999,7748,100127993,Bank@3
,10012344840487,Current,Current,783,2676731491,1809567,11/18/2019,Open,233188093772077,7954,100120487,Bank@3
,10012344697441,Recurring Deposit,Recurring Deposit,784,2249189782,1614831,11/30/2019,Open,219993394548398,1636,100127441,Bank^2098
,10012344741298,Recurring Deposit,Recurring Deposit,785,5017014634,459945,8/13/2019,Open,330811484039503,7420,100121298,Bank*456
,10012344791487,Recurring Deposit,Recurring Deposit,786,8641840160,1458788,11/8/2018,Open,355579957986699,6807,100121487,Bank*456
,10012344728553,Current,Current,787,9512864040,248546,6/23/2019,Closed,335110771974610,7732,100128553,Bank&342
,10012344911206,Recurring Deposit,Recurring Deposit,788,2124802469,335266,4/27/2018,Open,264874613822675,1815,100121206,Bank#0985
,10012344968391,Savings,Savings,789,7408547637,1784064,4/11/2018,Open,229328268984082,3106,100128391,Bank@3
,10012344697216,Fixed Deposit,Fixed Deposit,790,5859414163,253252,2/21/2018,Open,316806175117976,2552,100127216,Bank^2098
,10012344979346,Fixed Deposit,Fixed Deposit,791,7502059031,363923,5/23/2019,Open,305044252135669,4837,100129346,Bank*456
,10012344884229,Fixed Deposit,Fixed Deposit,792,5676492195,491001,9/11/2018,Open,349898022001491,8057,100124229,Bank#0985
,10012344821806,DEMAT,DEMAT,793,5273755632,164815,5/21/2019,Open,211179333895971,6558,100121806,Bank^2098
,10012344792960,Current,Current,794,7270021702,1362481,9/27/2018,Open,361735256270402,3192,100122960,Bank^2098
,10012344990814,Savings,Savings,795,9582865490,1000955,8/8/2018,Open,337218658399596,5548,100120814,Bank#0985
,10012344746841,Fixed Deposit,Fixed Deposit,796,6429216817,1459969,3/9/2019,Open,208384937171571,6990,100126841,Bank&342
,10012344972908,Savings,Savings,797,7439889752,1297607,6/1/2019,Open,331976193650820,8555,100122908,Bank^2098
,10012344964886,Savings,Savings,798,5637292249,746960,1/6/2018,Open,299611219848863,7503,100124886,Bank&342
,10012344937822,DEMAT,DEMAT,799,2681798730,963127,9/5/2019,Closed,346918989090419,1688,100127822,Bank&342
,10012344781279,Recurring Deposit,Recurring Deposit,800,2580523717,620360,3/28/2019,Open,254990213428212,6653,100121279,Bank@3
,10012344795946,Recurring Deposit,Recurring Deposit,801,4894977952,959848,11/13/2019,Open,328516868578433,4352,100125946,Bank@3
,10012344781105,Recurring Deposit,Recurring Deposit,802,3235729010,87189,5/3/2018,Open,350560629475344,8089,100121105,Bank#0985
,10012344809833,Current,Current,803,9912184515,585164,6/4/2019,Open,279670454314734,2980,100129833,Bank*456
,10012344844735,Recurring Deposit,Recurring Deposit,804,6189544802,1958581,9/9/2019,Open,302263244546172,1784,100124735,Bank&342
,10012344872152,DEMAT,DEMAT,805,6234453226,722795,9/17/2019,Closed,222158618401759,1230,100122152,Bank^2098
,10012344812744,Fixed Deposit,Fixed Deposit,806,9262610513,1517985,6/11/2019,Open,284229758431171,1178,100122744,Bank*456
,10012344987898,Savings,Savings,807,8673064786,324700,3/29/2018,Open,319190049115835,6457,100127898,Bank^2098
,10012344838077,DEMAT,DEMAT,808,7589831250,1847478,5/30/2019,Open,291814551588020,5914,100128077,Bank^2098
,10012344840886,Current,Current,809,8407905171,52953,5/20/2019,Open,312480884476893,2480,100120886,Bank&342
,10012344916763,Recurring Deposit,Recurring Deposit,810,7715379227,403917,8/11/2018,Open,292626722589364,2159,100126763,Bank@3
,10012344829429,Recurring Deposit,Recurring Deposit,811,6594811579,1586575,10/31/2018,Open,338161247743966,7871,100129429,Bank&342
,10012344974855,DEMAT,DEMAT,812,1431610266,1251926,5/29/2018,Open,339515267422356,1621,100124855,Bank^2098
,10012344769452,DEMAT,DEMAT,813,7999910618,1087814,6/22/2018,Open,353236220748345,4252,100129452,Bank*456
,10012344861553,Recurring Deposit,Recurring Deposit,814,5423680270,976493,2/10/2019,Open,346073149447835,6132,100121553,Bank*456
,10012344728048,Current,Current,815,5592304351,155772,1/4/2018,Open,362575716576620,2069,100128048,Bank#0985
,10012344967569,Fixed Deposit,Fixed Deposit,816,1823903193,583950,7/26/2018,Open,348797705365010,1183,100127569,Bank#0985
,10012344779310,Fixed Deposit,Fixed Deposit,817,9861882382,556502,2/12/2018,Closed,365240603057556,2497,100129310,Bank*456
,10012344801707,Recurring Deposit,Recurring Deposit,818,5758440754,1031838,6/6/2019,Open,278750439544004,4520,100121707,Bank*456
,10012344888196,Recurring Deposit,Recurring Deposit,819,2696964076,62498,12/4/2019,Open,263935084881878,3072,100128196,Bank&342
,10012344793757,Current,Current,820,8402000148,1899307,11/19/2018,Open,362607632032846,3537,100123757,Bank^2098
,10012344764158,Current,Current,821,5308620586,706186,12/26/2019,Open,351453668705891,8472,100124158,Bank#0985
,10012344971543,Fixed Deposit,Fixed Deposit,822,2415484289,702882,3/4/2019,Open,223815675231382,9244,100121543,Bank^2098
,10012344824534,Recurring Deposit,Recurring Deposit,823,9748626818,357213,10/6/2019,Closed,277243380994704,6825,100124534,Bank#0985
,10012344884211,Recurring Deposit,Recurring Deposit,824,4024106727,305551,5/27/2018,Open,312285861103000,7860,100124211,Bank*456
,10012344703570,Recurring Deposit,Recurring Deposit,825,7007713838,1982742,10/20/2018,Open,266364396531492,8171,100123570,Bank^2098
,10012344944265,DEMAT,DEMAT,826,7868993871,1349324,1/14/2018,Open,338991857906804,7708,100124265,Bank#0985
,10012344908583,Current,Current,827,2654902425,1274247,7/31/2018,Open,346761424816710,9000,100128583,Bank&342
,10012344964245,DEMAT,DEMAT,828,6034095416,1508535,6/2/2019,Open,323658274565442,9989,100124245,Bank#0985
,10012344778343,Savings,Savings,342,2048798512,1593440,3/7/2019,Open,335760886019447,9888,100128343,Bank@3
,10013345952575,Savings,Savings,343,1200539656,777790,9/25/2018,Open,364059727392262,6382,100132575,Bank^2098
,10013345727764,Recurring Deposit,Recurring Deposit,344,9679024180,403983,4/30/2018,Open,228989596301890,1943,100137764,Bank@3
,10013345871974,Savings,Savings,345,1094142927,866419,5/12/2018,Open,312127487183093,7819,100131974,Bank@3
,10013345990937,Recurring Deposit,Recurring Deposit,346,3818004370,1676425,3/4/2018,Open,313421769185687,3451,100130937,Bank&342
,10013345735817,Savings,Savings,347,8299054914,1172495,7/16/2019,Open,291648433848636,2683,100135817,Bank^2098
,10013345745543,Fixed Deposit,Fixed Deposit,348,3082767897,846561,11/18/2019,Closed,289353819520309,8910,100135543,Bank*456
,10013345836824,DEMAT,DEMAT,349,3165645216,1837562,3/4/2019,Open,338475335707232,8773,100136824,Bank^2098
,10013345776956,Savings,Savings,350,3752914934,1975642,7/9/2019,Open,270382711305388,5861,100136956,Bank^2098
,10013345707802,Recurring Deposit,Recurring Deposit,351,6734484573,1709808,11/9/2018,Open,308477043219999,6975,100137802,Bank&342
,10013345787042,DEMAT,DEMAT,352,9311156284,277588,3/18/2018,Open,207937768306508,7202,100137042,Bank#0985
,10013345681315,Fixed Deposit,Fixed Deposit,353,4984425645,1420412,9/6/2018,Open,252787286001785,4471,100131315,Bank&342
,10013345903271,Fixed Deposit,Fixed Deposit,354,9499307752,155361,1/27/2019,Closed,236843944776857,3990,100133271,Bank@3
,10013345689519,Current,Current,355,7713467203,218984,1/19/2018,Open,324400148723457,8793,100139519,Bank^2098
,10013345720010,Recurring Deposit,Recurring Deposit,356,3200530892,481151,9/21/2018,Open,327554985271237,1771,100130010,Bank&342
,10013345839671,Current,Current,357,7075482522,1518132,12/19/2018,Open,295305906152356,3511,100139671,Bank*456
,10013345692990,Recurring Deposit,Recurring Deposit,358,3030438694,1165845,8/8/2018,Open,345940587086194,7790,100132990,Bank^2098
,10013345716576,Current,Current,359,2713813825,146192,4/28/2019,Open,217326876164689,3685,100136576,Bank&342
,10013345835120,Savings,Savings,360,8183333016,707554,1/1/2019,Open,280029829531708,2049,100135120,Bank^2098
,10013345869457,Current,Current,361,9882257691,1142490,1/13/2018,Open,271374679564879,3550,100139457,Bank^2098
,10013345938991,Fixed Deposit,Fixed Deposit,362,9799607683,1786079,1/5/2018,Open,365783673274716,2487,100138991,Bank*456
,10013345917058,Recurring Deposit,Recurring Deposit,363,4366403070,844812,1/13/2019,Open,283015695606822,6101,100137058,Bank@3
,10013345759676,Savings,Savings,364,6440012871,469257,10/15/2019,Open,277581331562169,3208,100139676,Bank*456
,10013345707603,DEMAT,DEMAT,365,1963408138,31287,3/22/2019,Open,267407610967574,4433,100137603,Bank*456
,10013345815535,Current,Current,366,1296321081,1029904,10/20/2018,Closed,209218690934246,7423,100135535,Bank*456
,10013345985373,DEMAT,DEMAT,367,1372195246,17900,3/30/2018,Open,244067762598140,6747,100135373,Bank&342
,10013345962933,Recurring Deposit,Recurring Deposit,368,6132815281,1671628,9/26/2018,Open,211960488708000,4447,100132933,Bank@3
,10013345713858,Recurring Deposit,Recurring Deposit,369,5203298065,450858,11/8/2019,Open,215118359095400,4897,100133858,Bank#0985
,10013345853793,Fixed Deposit,Fixed Deposit,370,9833790448,149256,4/17/2019,Open,267343009459063,4427,100133793,Bank@3
,10013345928068,Savings,Savings,371,7049130810,1066372,1/27/2018,Open,346212846942813,2600,100138068,Bank#0985
,10013345799276,DEMAT,DEMAT,372,5733175215,1149036,3/26/2018,Closed,301209250947061,8065,100139276,Bank*456
,10013345785320,Current,Current,373,3514347168,739605,8/1/2019,Open,303961183384259,9279,100135320,Bank^2098
,10013345758658,Savings,Savings,374,3552212994,580964,4/27/2019,Open,348193260735586,9858,100138658,Bank&342
,10013345937332,DEMAT,DEMAT,375,6298165952,620923,4/7/2018,Open,302079164207608,4390,100137332,Bank*456
,10013345783523,Fixed Deposit,Fixed Deposit,376,3529135429,1035784,8/9/2018,Open,240081801306986,7690,100133523,Bank&342
,10013345908850,Current,Current,377,4847479598,1005136,10/2/2018,Open,295495402891585,1781,100138850,Bank*456
,10013345933520,Current,Current,378,2414745494,1510222,8/19/2019,Open,232060147315760,7293,100133520,Bank&342
,10013345833817,Savings,Savings,379,5175520209,707370,5/29/2018,Open,351053215392206,6374,100133817,Bank&342
,10013345817050,Current,Current,380,9114347273,1615964,7/18/2018,Open,266510683360991,2046,100137050,Bank@3
,10013345734952,Savings,Savings,381,6302935475,289193,7/13/2019,Open,259866614112103,5788,100134952,Bank#0985
,10013345701994,Fixed Deposit,Fixed Deposit,382,3819126811,1502797,12/5/2018,Open,357665427287279,9746,100131994,Bank@3
,10013345733684,Recurring Deposit,Recurring Deposit,383,4660399872,241108,3/16/2018,Open,332775686045277,4644,100133684,Bank&342
,10013345768084,Recurring Deposit,Recurring Deposit,384,3197131422,650323,3/31/2019,Closed,255230166747848,3924,100138084,Bank&342
,10013345937559,Fixed Deposit,Fixed Deposit,385,5848104500,909399,7/29/2018,Open,208978564516183,4022,100137559,Bank#0985
,10013345885396,DEMAT,DEMAT,386,5641413946,870414,11/21/2019,Open,318825502550780,7368,100135396,Bank^2098
,10013345967089,DEMAT,DEMAT,387,3899549856,1111849,3/17/2019,Open,249641839605401,1792,100137089,Bank&342
,10013345945856,Current,Current,388,4535079335,837257,3/24/2018,Open,273948248702750,1956,100135856,Bank&342
,10013345878156,DEMAT,DEMAT,389,7206353614,1774557,11/15/2019,Open,317918447314625,7413,100138156,Bank^2098
,10013345698056,Fixed Deposit,Fixed Deposit,390,9682364802,1069724,1/12/2019,Closed,329243852106704,2994,100138056,Bank#0985
,10013345833901,Fixed Deposit,Fixed Deposit,391,9946066335,1475259,1/4/2019,Open,325922614838295,5125,100133901,Bank*456
,10013345887894,Recurring Deposit,Recurring Deposit,392,5044479510,1851317,9/26/2019,Open,309452921446560,5226,100137894,Bank*456
,10013345815447,DEMAT,DEMAT,393,1504682171,916061,2/10/2019,Open,300221921133295,5634,100135447,Bank#0985
,10013345805898,Current,Current,394,6787877863,1895905,3/17/2019,Open,235978674496556,9403,100135898,Bank&342
,10013345729168,DEMAT,DEMAT,395,8820261049,9958,3/30/2018,Open,362017281760139,8881,100139168,Bank&342
,10013345726929,DEMAT,DEMAT,396,8761659343,726116,4/12/2018,Open,285104952667198,1441,100136929,Bank&342
,10013345795427,Current,Current,397,5970371261,933319,2/9/2019,Open,275926984304177,3164,100135427,Bank*456
,10013345975986,Fixed Deposit,Fixed Deposit,398,1873160755,1549759,6/4/2018,Open,333179833728813,1389,100135986,Bank@3
,10013345685028,Recurring Deposit,Recurring Deposit,399,5829477690,1468533,9/22/2018,Open,286423637758860,7403,100135028,Bank&342
,10013345969732,Current,Current,400,1728498516,1541250,11/14/2019,Open,248857756901761,8528,100139732,Bank^2098
,10013345950580,Savings,Savings,401,2737443694,1976647,12/8/2018,Open,227242054006397,7038,100130580,Bank&342
,10013345856951,Fixed Deposit,Fixed Deposit,402,9675716000,1684311,6/15/2019,Closed,364813455073114,7121,100136951,Bank#0985
,10013345738058,Fixed Deposit,Fixed Deposit,403,3089702177,1034128,1/11/2018,Open,259640141998756,8168,100138058,Bank&342
,10013345883575,Fixed Deposit,Fixed Deposit,404,6125349109,1286472,9/13/2018,Open,268325479763275,9239,100133575,Bank&342
,10013345770342,DEMAT,DEMAT,405,5518986042,1733058,4/8/2018,Open,287754980701139,1164,100130342,Bank@3
,10013345700742,Recurring Deposit,Recurring Deposit,406,5711208659,64319,10/19/2018,Open,300771678559430,5449,100130742,Bank&342
,10013345876413,Current,Current,407,8524972992,802273,5/5/2019,Open,243954352425366,7780,100136413,Bank^2098
,10013345905254,Savings,Savings,408,6334117171,1448120,6/21/2019,Closed,362806100680475,4558,100135254,Bank&342
,10013345705423,DEMAT,DEMAT,409,2775370535,1483902,8/8/2019,Open,273104954293968,6695,100135423,Bank*456
,10013345808003,Fixed Deposit,Fixed Deposit,410,7036419250,1411651,12/3/2019,Open,262497593869482,8884,100138003,Bank^2098
,10013345843602,DEMAT,DEMAT,411,4261224352,478785,8/28/2018,Open,246656364704155,5486,100133602,Bank&342
,10013345803143,Savings,Savings,412,1441278509,263683,10/18/2019,Open,287109769499954,2250,100133143,Bank^2098
,10013345761297,Current,Current,413,4417938557,802571,3/23/2019,Open,292710107103162,3304,100131297,Bank*456
,10013345689597,Savings,Savings,414,1463747233,805591,6/19/2018,Open,280703156630261,8504,100139597,Bank^2098
,10013345972900,Recurring Deposit,Recurring Deposit,415,6085954734,270395,7/29/2019,Open,313660306922070,1326,100132900,Bank*456
,10013345870858,DEMAT,DEMAT,416,9384201799,1086436,4/3/2018,Open,308334053866947,7468,100130858,Bank#0985
,10013345695780,Current,Current,417,7665140125,726265,11/2/2019,Open,225377562514107,9900,100135780,Bank*456
,10013345897512,Current,Current,418,1226099342,1672860,3/9/2019,Open,270586906980929,9587,100137512,Bank&342
,10013345771951,DEMAT,DEMAT,419,7936920979,1566413,4/19/2019,Open,226751539890201,5763,100131951,Bank&342
,10013345850215,Recurring Deposit,Recurring Deposit,420,6088494281,518698,5/16/2019,Closed,268779201258078,7346,100130215,Bank@3
,10013345781819,DEMAT,DEMAT,421,2214659218,360564,11/24/2018,Open,254562098026874,9971,100131819,Bank#0985
,10013345783087,Current,Current,422,3863607053,1407120,8/24/2019,Open,266544857712566,5725,100133087,Bank#0985
,10013345901076,Recurring Deposit,Recurring Deposit,423,2702328628,926992,12/13/2018,Open,354842454104795,8501,100131076,Bank*456
,10013345772493,Current,Current,424,5727493702,782667,11/3/2018,Open,222784162508509,8292,100132493,Bank*456
,10013345998916,DEMAT,DEMAT,425,6137907863,1834778,3/8/2018,Open,265211063965599,4096,100138916,Bank@3
,10013345766527,Savings,Savings,426,2112625000,1754821,5/28/2018,Closed,348088817551636,8181,100136527,Bank&342
,10013345817967,Savings,Savings,427,5964614065,359711,8/12/2018,Open,332300492670790,7014,100137967,Bank&342
,10013345845177,DEMAT,DEMAT,428,9555631338,1804053,6/2/2019,Open,274204151429772,9139,100135177,Bank^2098
,10013345822652,Current,Current,429,3421079813,1018799,6/6/2019,Open,293261302474123,2078,100132652,Bank#0985
,10013345845341,Fixed Deposit,Fixed Deposit,430,9543230931,1323134,9/22/2019,Open,214832584269712,1490,100135341,Bank#0985
